"Date","sulfate","nitrate","ID"
"11787","2005-04-10",4.27,0.204,5
"11799","2005-04-22",3.15,0.806,5
"11811","2005-05-04",4.47,0.755,5
"11817","2005-05-10",5.83,0.609,5
"11823","2005-05-16",4.29,0.57,5
"11829","2005-05-22",10.8,0.812,5
"11835","2005-05-28",3.47,0.544,5
"11841","2005-06-03",6.24,0.727,5
"11847","2005-06-09",5.56,0.462,5
"11853","2005-06-15",2.1,0.31,5
"11859","2005-06-21",10.8,1.07,5
"11865","2005-06-27",6.22,0.338,5
"11871","2005-07-03",6.48,0.446,5
"11895","2005-07-27",13.6,0.333,5
"11907","2005-08-08",7.47,0.516,5
"11913","2005-08-14",4.4,0.618,5
"11919","2005-08-20",6.21,0.292,5
"11925","2005-08-26",13.5,0.338,5
"11931","2005-09-01",6.05,0.617,5
"11937","2005-09-07",5.97,0.374,5
"11943","2005-09-13",20.4,0.887,5
"11949","2005-09-19",4.06,0.4,5
"11955","2005-09-25",3.27,0.263,5
"11961","2005-10-01",11.5,0.417,5
"11967","2005-10-07",3.57,1.47,5
"11973","2005-10-13",13.6,1.01,5
"11979","2005-10-19",5.58,0.647,5
"11985","2005-10-25",1.87,0.685,5
"11991","2005-10-31",5.77,0.677,5
"11997","2005-11-06",3.63,0.464,5
"12003","2005-11-12",2.58,0.72,5
"12009","2005-11-18",1.07,1.52,5
"12015","2005-11-24",0.911,0.439,5
"12021","2005-11-30",1.22,0.944,5
"12027","2005-12-06",5.48,4.37,5
"12033","2005-12-12",1.05,0.829,5
"12039","2005-12-18",1.38,1.06,5
"12045","2005-12-24",3.43,2.13,5
"12057","2006-01-05",4.97,3.58,5
"12063","2006-01-11",3.44,2.92,5
"12069","2006-01-17",1.6,0.382,5
"12075","2006-01-23",2.69,0.73,5
"12081","2006-01-29",1.38,0.275,5
"12087","2006-02-04",1.51,0.759,5
"12093","2006-02-10",2.85,4.48,5
"12099","2006-02-16",2.4,0.688,5
"12105","2006-02-22",2.29,1.88,5
"12111","2006-02-28",2.96,0.745,5
"12117","2006-03-06",4.15,3.14,5
"12123","2006-03-12",4.88,0.676,5
"12129","2006-03-18",4.22,3.6,5
"12135","2006-03-24",2.32,1.95,5
"12141","2006-03-30",4.39,0.702,5
"12147","2006-04-05",2.75,0.848,5
"12153","2006-04-11",3.01,0.674,5
"12159","2006-04-17",3.48,0.673,5
"12165","2006-04-23",3.18,0.461,5
"12171","2006-04-29",6.39,0.517,5
"12177","2006-05-05",3.57,1.13,5
"12183","2006-05-11",1.62,0.194,5
"12201","2006-05-29",8.36,0.528,5
"12207","2006-06-04",4.55,0.599,5
"12213","2006-06-10",5.81,0.538,5
"12219","2006-06-16",8.24,0.356,5
"12225","2006-06-22",6.71,0.32,5
"12231","2006-06-28",6.39,0.384,5
"12237","2006-07-04",8.96,0.763,5
"12243","2006-07-10",6.3,0.424,5
"12249","2006-07-16",8.03,0.197,5
"12261","2006-07-28",2.79,0.371,5
"12273","2006-08-09",3.78,0.326,5
"12279","2006-08-15",5.64,0.305,5
"12285","2006-08-21",8.23,0.3,5
"12297","2006-09-02",3.85,0.23,5
"12303","2006-09-08",9.62,0.293,5
"12309","2006-09-14",5.55,0.481,5
"12315","2006-09-20",2.58,0.449,5
"12321","2006-09-26",3.12,0.545,5
"12327","2006-10-02",3.76,0.399,5
"12333","2006-10-08",2.29,0.25,5
"12339","2006-10-14",0.896,0.468,5
"12345","2006-10-20",2.47,0.859,5
"12351","2006-10-26",2.08,0.629,5
"12357","2006-11-01",2.07,1.6,5
"12363","2006-11-07",2.48,1.25,5
"12369","2006-11-13",4.15,2.23,5
"12375","2006-11-19",6.57,5.83,5
"12381","2006-11-25",3.93,1.26,5
"12387","2006-12-01",1.3,0.824,5
"12393","2006-12-07",1.51,2.1,5
"12399","2006-12-13",2.64,1.38,5
"12405","2006-12-19",4.98,2.81,5
"12411","2006-12-25",1.39,0.259,5
"12417","2006-12-31",1.36,0.27,5
"12423","2007-01-06",2.63,0.874,5
"12429","2007-01-12",2.06,0.715,5
"12435","2007-01-18",5.04,2.88,5
"12441","2007-01-24",3.32,5.08,5
"12447","2007-01-30",0.827,1.07,5
"12453","2007-02-05",0.722,2.54,5
"12459","2007-02-11",1.42,3.34,5
"12465","2007-02-17",2.43,3.15,5
"12471","2007-02-23",1.03,0.804,5
"12477","2007-03-01",3.77,0.737,5
"12483","2007-03-07",1.86,0.883,5
"12489","2007-03-13",5.95,1.05,5
"12495","2007-03-19",2.66,1.06,5
"12501","2007-03-25",2.67,0.745,5
"12507","2007-03-31",6.9,0.972,5
"12513","2007-04-06",2.88,2.24,5
"12519","2007-04-12",2.84,0.304,5
"12525","2007-04-18",3.69,1.11,5
"12531","2007-04-24",4.66,0.896,5
"12537","2007-04-30",2.84,0.494,5
"12543","2007-05-06",13.1,1.14,5
"12549","2007-05-12",6.86,0.871,5
"12555","2007-05-18",3.05,0.751,5
"12561","2007-05-24",5.68,0.631,5
"12567","2007-05-30",10.2,1,5
"12573","2007-06-05",1.74,0.264,5
"12579","2007-06-11",6.96,0.499,5
"12585","2007-06-17",8.76,0.424,5
"12591","2007-06-23",7.35,0.384,5
"12597","2007-06-29",5.78,0.912,5
"12603","2007-07-05",6.22,0.437,5
"12609","2007-07-11",2.33,0.395,5
"12615","2007-07-17",4.41,0.369,5
"12621","2007-07-23",5.37,0.243,5
"12627","2007-07-29",6.84,0.523,5
"12633","2007-08-04",14.3,0.514,5
"12639","2007-08-10",3.83,0.473,5
"12645","2007-08-16",10.4,0.251,5
"12651","2007-08-22",2.02,0.349,5
"12657","2007-08-28",6.46,0.855,5
"12663","2007-09-03",13.8,0.433,5
"12669","2007-09-09",4.09,0.519,5
"12675","2007-09-15",1.55,0.201,5
"12681","2007-09-21",4.57,0.244,5
"12687","2007-09-27",7.68,0.755,5
"12693","2007-10-03",2.95,0.579,5
"12699","2007-10-09",5.58,0.848,5
"12705","2007-10-15",6.18,0.433,5
"12711","2007-10-21",1.4,0.252,5
"12717","2007-10-27",3.26,1.33,5
"12723","2007-11-02",4.22,1.03,5
"12729","2007-11-08",2.19,2.3,5
"12735","2007-11-14",3.53,0.948,5
"12741","2007-11-20",4.39,0.813,5
"12747","2007-11-26",1.56,0.373,5
"12753","2007-12-02",4.38,0.839,5
"12759","2007-12-08",9.88,1.75,5
"12765","2007-12-14",4.01,2.83,5
"12777","2007-12-26",2.21,1.94,5
"12783","2008-01-01",0.903,0.903,5
"12789","2008-01-07",2.01,0.58,5
"12795","2008-01-13",2.02,1.87,5
"12801","2008-01-19",1.18,1.89,5
"12807","2008-01-25",1.94,5.92,5
"12813","2008-01-31",1.13,1.29,5
"12819","2008-02-06",1.75,0.363,5
"12825","2008-02-12",1.31,0.419,5
"12837","2008-02-24",5.36,3.75,5
"12843","2008-03-01",2.27,2.14,5
"12867","2008-03-25",3.2,1.6,5
"12873","2008-03-31",6.31,1.59,5
"12879","2008-04-06",4.92,0.53,5
"12891","2008-04-18",3.07,0.89,5
"12897","2008-04-24",3.12,0.618,5
"12903","2008-04-30",2.82,0.529,5
"12909","2008-05-06",3.49,0.81,5
"12915","2008-05-12",2.09,0.335,5
"12927","2008-05-24",4.99,0.658,5
"12933","2008-05-30",10.3,0.763,5
"12939","2008-06-05",4.23,0.313,5
"12945","2008-06-11",2.89,0.29,5
"12951","2008-06-17",2.26,0.222,5
"12963","2008-06-29",1.46,0.321,5
"12969","2008-07-05",3.94,0.609,5
"12975","2008-07-11",2.39,0.332,5
"12981","2008-07-17",10.4,0.382,5
"12987","2008-07-23",3.34,0.533,5
"12993","2008-07-29",2.25,0.565,5
"12999","2008-08-04",5.62,0.306,5
"13005","2008-08-10",4.82,0.26,5
"13011","2008-08-16",7.83,0.435,5
"13017","2008-08-22",6.33,0.246,5
"13047","2008-09-21",5.79,0.535,5
"13053","2008-09-27",4.02,0.41,5
"13059","2008-10-03",3.09,0.516,5
"13065","2008-10-09",2.19,0.379,5
"13071","2008-10-15",5.56,0.744,5
"13077","2008-10-21",5.8,1.08,5
"13083","2008-10-27",1,0.155,5
"13089","2008-11-02",4.44,0.893,5
"13095","2008-11-08",0.516,0.421,5
"13101","2008-11-14",6.13,2.04,5
"13107","2008-11-20",2.78,4.58,5
"13113","2008-11-26",0.769,1.01,5
"13119","2008-12-02",1.74,1.78,5
"13131","2008-12-14",2.1,0.572,5
"13143","2008-12-26",2.97,0.564,5
"13149","2009-01-01",1.28,0.93,5
"13161","2009-01-13",2.45,2.76,5
"13167","2009-01-19",1.99,1.5,5
"13173","2009-01-25",3.21,6.68,5
"13179","2009-01-31",1.08,2.47,5
"13185","2009-02-06",1.35,1.41,5
"13191","2009-02-12",1.09,0.62,5
"13197","2009-02-18",2.98,0.597,5
"13203","2009-02-24",2.21,2.41,5
"13209","2009-03-02",2.04,2.33,5
"13215","2009-03-08",3.22,0.684,5
"13221","2009-03-14",1.5,0.673,5
"13227","2009-03-20",1.07,0.883,5
"13233","2009-03-26",0.772,0.222,5
"13239","2009-04-01",1.59,0.292,5
"13245","2009-04-07",1.62,0.719,5
"13251","2009-04-13",2.54,0.23,5
"13257","2009-04-19",1.68,0.676,5
"13263","2009-04-25",2.37,0.45,5
"13287","2009-05-19",1.78,0.271,5
"13293","2009-05-25",1.94,0.171,5
"13299","2009-05-31",2.31,0.253,5
"13305","2009-06-06",4.06,0.356,5
"13311","2009-06-12",2.39,0.351,5
"13323","2009-06-24",6.04,0.25,5
"13329","2009-06-30",1.28,0.208,5
"13335","2009-07-06",4.97,0.246,5
"13341","2009-07-12",2.98,0.276,5
"13347","2009-07-18",2.28,0.206,5
"13353","2009-07-24",4.56,0.332,5
"13359","2009-07-30",1.87,0.388,5
"13365","2009-08-05",0.668,0.171,5
"13371","2009-08-11",1.35,0.19,5
"13377","2009-08-17",1.4,0.182,5
"13383","2009-08-23",2.31,0.177,5
"13389","2009-08-29",2.31,0.237,5
"13395","2009-09-04",2.82,0.335,5
"13401","2009-09-10",6.64,0.389,5
"13407","2009-09-16",2.89,0.246,5
"13419","2009-09-28",1.31,0.112,5
"13425","2009-10-04",0.78,0.222,5
"13431","2009-10-10",1.24,0.286,5
"13437","2009-10-16",2,0.169,5
"13443","2009-10-22",2.07,0.296,5
"13449","2009-10-28",0.968,0.312,5
"13455","2009-11-03",1.81,0.805,5
"13461","2009-11-09",2.74,0.417,5
"13473","2009-11-21",2.88,1.15,5
"13479","2009-11-27",1.15,1.07,5
"13485","2009-12-03",3.79,2.72,5
"13491","2009-12-09",1.77,0.681,5
"13497","2009-12-15",4.41,2.49,5
"13503","2009-12-21",4.07,4.83,5
"13509","2009-12-27",0.904,0.407,5
"13515","2010-01-02",2.09,1.8,5
"13527","2010-01-14",3.06,4.57,5
"13533","2010-01-20",2.31,0.732,5
"13539","2010-01-26",1.4,0.565,5
"13545","2010-02-01",3.72,4.16,5
"13551","2010-02-07",5.02,0.74,5
"13557","2010-02-13",3.04,3.29,5
"13563","2010-02-19",0.743,1.88,5
"13575","2010-03-03",4.63,2.6,5
"13581","2010-03-09",2.25,0.776,5
"13587","2010-03-15",3.91,0.293,5
"13593","2010-03-21",2.15,0.426,5
"13599","2010-03-27",2.53,0.584,5
"13605","2010-04-02",1.99,0.377,5
"13611","2010-04-08",2.93,0.444,5
"13617","2010-04-14",3.81,0.752,5
"13623","2010-04-20",2.02,0.649,5
"13629","2010-04-26",1.28,0.382,5
"13635","2010-05-02",2.34,0.34,5
"13641","2010-05-08",2.53,0.166,5
"13910","2002-02-01",1.32,0.182,6
"13916","2002-02-07",1.84,0.958,6
"13922","2002-02-13",3.77,1.16,6
"13934","2002-02-25",5.02,0.888,6
"13940","2002-03-03",2.43,1.23,6
"13946","2002-03-09",2.42,0.467,6
"13952","2002-03-15",6.12,0.446,6
"13958","2002-03-21",3.15,0.241,6
"13964","2002-03-27",5.16,0.135,6
"13970","2002-04-02",4.64,0.904,6
"13976","2002-04-08",5.8,0.706,6
"13982","2002-04-14",2.17,0.442,6
"13988","2002-04-20",4.8,0.813,6
"13994","2002-04-26",4.36,1.32,6
"14000","2002-05-02",5.11,0.654,6
"14006","2002-05-08",4.51,0.503,6
"14012","2002-05-14",3.32,0.15,6
"14018","2002-05-20",3.52,0.347,6
"14024","2002-05-26",3.71,0.422,6
"14030","2002-06-01",4.09,0.404,6
"14036","2002-06-07",6.27,0.253,6
"14042","2002-06-13",4.53,0.521,6
"14048","2002-06-19",1.72,0.44,6
"14054","2002-06-25",1.75,0.37,6
"14060","2002-07-01",3.59,0.738,6
"14066","2002-07-07",7.13,0.338,6
"14072","2002-07-13",3.85,0.493,6
"14078","2002-07-19",4.65,0.274,6
"14090","2002-07-31",1.97,0.372,6
"14096","2002-08-06",2.65,0.41,6
"14102","2002-08-12",2.07,0.5,6
"14108","2002-08-18",3.81,0.413,6
"14114","2002-08-24",3.34,0.313,6
"14120","2002-08-30",4.95,0.37,6
"14126","2002-09-05",6.86,0.179,6
"14132","2002-09-11",8.99,0.392,6
"14138","2002-09-17",10.8,0.545,6
"14144","2002-09-23",3.58,0.289,6
"14150","2002-09-29",5.9,0.245,6
"14156","2002-10-05",4.91,0.359,6
"14162","2002-10-11",3.33,0.338,6
"14168","2002-10-17",3.17,0.363,6
"14174","2002-10-23",8.28,0.326,6
"14186","2002-11-04",2.47,0.167,6
"14192","2002-11-10",3.33,0.413,6
"14198","2002-11-16",3.35,0.254,6
"14204","2002-11-22",2.18,0.442,6
"14211","2002-11-29",2.95,1.21,6
"14216","2002-12-04",2.84,0.99,6
"14228","2002-12-16",3.4,1.55,6
"14240","2002-12-28",2.13,0.734,6
"14246","2003-01-03",2.23,0.323,6
"14259","2003-01-16",2.46,1.62,6
"14264","2003-01-21",1.88,1.01,6
"14270","2003-01-27",3.02,2.22,6
"14276","2003-02-02",4.49,4.19,6
"14282","2003-02-08",2.63,0.885,6
"14288","2003-02-14",2.75,0.835,6
"14294","2003-02-20",3.64,0.848,6
"14300","2003-02-26",3.5,1.01,6
"14306","2003-03-04",4.18,0.869,6
"14312","2003-03-10",6.36,0.414,6
"14318","2003-03-16",4.93,0.249,6
"14324","2003-03-22",2.6,0.322,6
"14330","2003-03-28",2.3,0.718,6
"14336","2003-04-03",3.52,0.628,6
"14342","2003-04-09",5.3,0.589,6
"14348","2003-04-15",7.78,1.05,6
"14354","2003-04-21",4.62,0.808,6
"14360","2003-04-27",5.6,0.29,6
"14366","2003-05-03",3.07,0.609,6
"14372","2003-05-09",3.96,0.43,6
"14378","2003-05-15",3.48,0.617,6
"14384","2003-05-21",2.38,0.305,6
"14396","2003-06-02",6.75,0.507,6
"14402","2003-06-08",3.57,0.335,6
"14408","2003-06-14",2.07,0.386,6
"14414","2003-06-20",1.8,0.248,6
"14420","2003-06-26",7.04,0.299,6
"14426","2003-07-02",3.51,0.335,6
"14432","2003-07-08",1.57,0.46,6
"14438","2003-07-14",1.38,0.407,6
"14444","2003-07-20",3.68,0.242,6
"14450","2003-07-26",3.81,0.251,6
"14456","2003-08-01",2.46,0.396,6
"14462","2003-08-07",3.94,0.459,6
"14474","2003-08-19",6.26,0.279,6
"14480","2003-08-25",3.11,0.186,6
"14486","2003-08-31",2.34,0.298,6
"14492","2003-09-06",3.82,0.155,6
"14498","2003-09-12",6.57,0.408,6
"14504","2003-09-18",7.96,0.225,6
"14510","2003-09-24",4.05,0.138,6
"14516","2003-09-30",2.74,0.214,6
"14522","2003-10-06",10.5,0.342,6
"14528","2003-10-12",5.05,0.153,6
"14534","2003-10-18",5.82,0.344,6
"14540","2003-10-24",5.43,1.01,6
"14546","2003-10-30",3.56,0.383,6
"14552","2003-11-05",2.89,1.14,6
"14558","2003-11-11",2.25,0.537,6
"14564","2003-11-17",2.66,0.588,6
"14570","2003-11-23",2.78,0.412,6
"14576","2003-11-29",0.521,0.224,6
"14582","2003-12-05",3.94,0.896,6
"14588","2003-12-11",1.38,0.305,6
"14594","2003-12-17",1.79,0.631,6
"14600","2003-12-23",2.88,0.434,6
"14606","2003-12-29",2.01,0.357,6
"14612","2004-01-04",2.42,0.478,6
"14618","2004-01-10",7.41,0.349,6
"14624","2004-01-16",3.33,0.889,6
"14630","2004-01-22",2.44,0.672,6
"14636","2004-01-28",2.05,1.35,6
"14642","2004-02-03",2.28,0.561,6
"14648","2004-02-09",4.13,0.8,6
"14654","2004-02-15",3.79,0.134,6
"14660","2004-02-21",3.29,0.598,6
"14666","2004-02-27",4.99,0.173,6
"14672","2004-03-04",1.88,0.697,6
"14678","2004-03-10",4.41,0.547,6
"14684","2004-03-16",4.13,0.494,6
"14690","2004-03-22",2.73,0.221,6
"14696","2004-03-28",2.06,0.642,6
"14702","2004-04-03",3.49,0.431,6
"14707","2004-04-08",3.79,0.42,6
"14714","2004-04-15",3.28,0.372,6
"14720","2004-04-21",2.74,0.588,6
"14738","2004-05-09",7.15,0.468,6
"14744","2004-05-15",3.65,0.74,6
"14750","2004-05-21",4.63,0.588,6
"14756","2004-05-27",4.92,0.485,6
"14762","2004-06-02",1.15,0.759,6
"14768","2004-06-08",2.89,0.576,6
"14774","2004-06-14",0.789,0.182,6
"14780","2004-06-20",5.85,0.195,6
"14798","2004-07-08",2.04,0.41,6
"14804","2004-07-14",3.15,0.448,6
"14810","2004-07-20",10.2,0.253,6
"14816","2004-07-26",4.63,0.345,6
"14822","2004-08-01",3.98,0.175,6
"14828","2004-08-07",7.03,0.156,6
"14834","2004-08-13",5.08,0.159,6
"14840","2004-08-19",9.36,0.267,6
"14846","2004-08-25",4.09,0.405,6
"14852","2004-08-31",5.07,0.207,6
"14858","2004-09-06",4.07,0.265,6
"14864","2004-09-12",2.12,0.194,6
"14870","2004-09-18",5.09,0.176,6
"14876","2004-09-24",5.4,0.256,6
"14882","2004-09-30",12.8,0.241,6
"14888","2004-10-06",8.35,0.393,6
"14894","2004-10-12",2.61,0.248,6
"14900","2004-10-18",1.94,0.185,6
"14906","2004-10-24",5.66,0.3,6
"14912","2004-10-30",8.83,0.501,6
"14918","2004-11-05",1.93,0.201,6
"14924","2004-11-11",2.17,0.351,6
"14930","2004-11-17",2.05,0.319,6
"14936","2004-11-23",1.68,0.365,6
"14942","2004-11-29",2.14,0.406,6
"14960","2004-12-17",1.81,0.699,6
"14966","2004-12-23",1.94,0.359,6
"14972","2004-12-29",3.32,0.927,6
"14978","2005-01-04",3.17,0.72,6
"14984","2005-01-10",6.42,1.31,6
"14990","2005-01-16",2.62,0.676,6
"14996","2005-01-22",4.85,0.949,6
"15002","2005-01-28",5.23,1.48,6
"15008","2005-02-03",2.21,0.149,6
"15014","2005-02-09",2.04,0.631,6
"15020","2005-02-15",2.51,0.646,6
"15026","2005-02-21",5.33,1.13,6
"15032","2005-02-27",3.32,0.349,6
"15038","2005-03-05",3.9,0.774,6
"15050","2005-03-17",4.59,0.141,6
"15056","2005-03-23",2.64,0.372,6
"15062","2005-03-29",3.56,0.621,6
"15068","2005-04-04",2.02,0.296,6
"15074","2005-04-10",7.81,0.834,6
"15080","2005-04-16",4.14,0.49,6
"15086","2005-04-22",3.99,0.55,6
"15092","2005-04-28",2.69,0.413,6
"15098","2005-05-04",3.74,0.275,6
"15104","2005-05-10",6.3,0.616,6
"15110","2005-05-16",5.24,0.207,6
"15116","2005-05-22",8.17,0.326,6
"15122","2005-05-28",8.69,0.313,6
"15128","2005-06-03",3.16,0.437,6
"15134","2005-06-09",3.47,0.369,6
"15140","2005-06-15",3.35,0.295,6
"15146","2005-06-21",6.42,0.364,6
"15152","2005-06-27",5.4,0.193,6
"15158","2005-07-03",3.84,0.373,6
"15176","2005-07-21",3.97,0.194,6
"15182","2005-07-27",10.9,0.203,6
"15188","2005-08-02",4.49,0.389,6
"15194","2005-08-08",9.34,0.143,6
"15200","2005-08-14",9.81,0.222,6
"15206","2005-08-20",5.64,0.193,6
"15212","2005-08-26",6.22,0.298,6
"15224","2005-09-07",2.03,0.344,6
"15230","2005-09-13",11,0.194,6
"15236","2005-09-19",12,0.165,6
"15242","2005-09-25",4.94,0.144,6
"15254","2005-10-07",3.94,0.129,6
"15260","2005-10-13",10.8,0.559,6
"15266","2005-10-19",6.29,0.367,6
"15272","2005-10-25",1.57,0.306,6
"15278","2005-10-31",7.19,0.578,6
"15284","2005-11-06",2.62,0.655,6
"15296","2005-11-18",1.21,0.143,6
"15302","2005-11-24",2.72,1.15,6
"15308","2005-11-30",1.08,0.553,6
"15314","2005-12-06",3.37,0.512,6
"15320","2005-12-12",0.755,0.512,6
"15326","2005-12-18",2.14,0.555,6
"15332","2005-12-24",2.79,0.846,6
"15338","2005-12-30",1.26,0.985,6
"15344","2006-01-05",2.08,0.895,6
"15350","2006-01-11",3.43,0.661,6
"15356","2006-01-17",2.27,0.617,6
"15368","2006-01-29",3.27,0.794,6
"15374","2006-02-04",0.701,0.286,6
"15380","2006-02-10",2.59,0.963,6
"15386","2006-02-16",2.99,0.68,6
"15392","2006-02-22",5.71,0.831,6
"15398","2006-02-28",2.56,0.925,6
"15742","2002-02-07",2.45,0.441,7
"15748","2002-02-13",2.64,0.896,7
"15754","2002-02-19",2.43,1.07,7
"15772","2002-03-09",1.64,0.719,7
"15778","2002-03-15",4.59,0.899,7
"15784","2002-03-21",4.02,0.361,7
"15790","2002-03-27",7.59,0.226,7
"15796","2002-04-02",3.29,0.593,7
"15802","2002-04-08",5.58,0.691,7
"15808","2002-04-14",2.71,0.479,7
"15814","2002-04-20",5.61,0.449,7
"15820","2002-04-26",2.53,0.328,7
"15826","2002-05-02",6.01,0.967,7
"15838","2002-05-14",2.66,0.231,7
"15844","2002-05-20",3.18,0.321,7
"15850","2002-05-26",4.62,0.509,7
"15856","2002-06-01",4.76,0.363,7
"15862","2002-06-07",6.31,0.397,7
"15868","2002-06-13",3.26,0.368,7
"15874","2002-06-19",2.51,0.405,7
"15886","2002-07-01",4.72,0.697,7
"15892","2002-07-07",8.36,0.178,7
"15898","2002-07-13",2.35,0.236,7
"15904","2002-07-19",3.51,0.525,7
"15916","2002-07-31",4.03,0.281,7
"15922","2002-08-06",4.99,0.281,7
"15928","2002-08-12",2.81,0.26,7
"15934","2002-08-18",3.05,0.477,7
"15940","2002-08-24",4.02,0.278,7
"15946","2002-08-30",5.83,0.167,7
"15952","2002-09-05",9.24,0.307,7
"15958","2002-09-11",19,0.419,7
"15964","2002-09-17",6.41,0.574,7
"15970","2002-09-23",5.52,0.283,7
"15976","2002-09-29",7.18,0.374,7
"15982","2002-10-05",4.82,0.397,7
"15988","2002-10-11",7.19,1.11,7
"15994","2002-10-17",2.95,0.958,7
"16000","2002-10-23",14.2,0.376,7
"16006","2002-10-29",3.07,0.374,7
"16012","2002-11-04",2.37,0.527,7
"16018","2002-11-10",3.66,0.332,7
"16024","2002-11-16",4.52,0.679,7
"16036","2002-11-28",4.08,1.81,7
"16042","2002-12-04",4.95,1.59,7
"16048","2002-12-10",2.89,1.26,7
"16054","2002-12-16",3.45,1.31,7
"16066","2002-12-28",2.25,1.36,7
"16072","2003-01-03",4.53,0.245,7
"16078","2003-01-09",3.09,0.915,7
"16084","2003-01-15",2.1,3.91,7
"16090","2003-01-21",2.27,0.648,7
"16096","2003-01-27",2.45,3.29,7
"16102","2003-02-02",4.56,1.57,7
"16114","2003-02-14",2.12,0.612,7
"16120","2003-02-20",4.54,0.841,7
"16126","2003-02-26",4.53,1.25,7
"16132","2003-03-04",3.04,0.854,7
"16138","2003-03-10",4.58,1.14,7
"16156","2003-03-28",3.15,0.506,7
"16162","2003-04-03",4.1,0.505,7
"16174","2003-04-15",7.47,0.989,7
"16192","2003-05-03",1.54,0.476,7
"16198","2003-05-09",3.36,0.454,7
"16204","2003-05-15",2.97,0.558,7
"16210","2003-05-21",3.84,0.572,7
"16216","2003-05-27",5.74,0.297,7
"16222","2003-06-02",6.06,0.328,7
"16228","2003-06-08",4.59,0.218,7
"16234","2003-06-14",1.05,0.2,7
"16240","2003-06-20",9.65,0.209,7
"16246","2003-06-26",7.39,0.277,7
"16252","2003-07-02",1.84,0.195,7
"16264","2003-07-14",1.76,0.281,7
"16270","2003-07-20",3.93,0.264,7
"16276","2003-07-26",2.23,0.184,7
"16282","2003-08-01",3.26,0.441,7
"16288","2003-08-07",7.33,0.217,7
"16294","2003-08-13",1.78,0.28,7
"16300","2003-08-19",11.7,0.423,7
"16306","2003-08-25",13.9,0.207,7
"16312","2003-08-31",2.18,0.314,7
"16318","2003-09-06",9.46,0.39,7
"16324","2003-09-12",6.64,0.525,7
"16330","2003-09-18",8.74,0.303,7
"16342","2003-09-30",2.51,0.226,7
"16348","2003-10-06",8.72,0.975,7
"16354","2003-10-12",3.67,0.174,7
"16360","2003-10-18",4.87,0.741,7
"16366","2003-10-24",3.93,0.59,7
"16372","2003-10-30",2.42,0.607,7
"16396","2003-11-23",3.25,0.564,7
"16402","2003-11-29",1.47,0.973,7
"16408","2003-12-05",3.48,0.761,7
"16414","2003-12-11",3.65,0.365,7
"16420","2003-12-17",1.92,0.553,7
"16438","2004-01-04",2.68,0.568,7
"16444","2004-01-10",7.97,0.517,7
"16450","2004-01-16",2.52,0.99,7
"16456","2004-01-22",2.34,1.84,7
"16462","2004-01-28",2.06,1.27,7
"16468","2004-02-03",3.39,0.753,7
"16474","2004-02-09",3.45,0.505,7
"16480","2004-02-15",2.2,0.434,7
"16486","2004-02-21",3.62,1.6,7
"16492","2004-02-27",4.26,0.79,7
"16498","2004-03-04",2.18,0.782,7
"16510","2004-03-16",3.06,0.356,7
"16516","2004-03-22",2.89,0.742,7
"16522","2004-03-28",1.95,0.692,7
"16528","2004-04-03",2.85,0.565,7
"16534","2004-04-09",2.83,0.448,7
"16540","2004-04-15",3.41,0.463,7
"16546","2004-04-21",2.49,0.576,7
"16552","2004-04-27",2.6,0.509,7
"16558","2004-05-03",3.44,0.353,7
"16564","2004-05-09",5.32,0.248,7
"16570","2004-05-15",3.09,0.614,7
"16576","2004-05-21",6.01,0.439,7
"16582","2004-05-27",5.05,0.398,7
"16588","2004-06-02",1.86,0.404,7
"16594","2004-06-08",6.49,0.299,7
"16600","2004-06-14",1.23,0.148,7
"16606","2004-06-20",9.39,0.215,7
"16612","2004-06-26",1.63,0.169,7
"16618","2004-07-02",2.89,0.714,7
"16624","2004-07-08",2.73,0.243,7
"16630","2004-07-14",3.75,0.433,7
"16636","2004-07-20",11.7,0.279,7
"16642","2004-07-26",6.11,0.262,7
"16648","2004-08-01",3.15,0.248,7
"16654","2004-08-07",6.25,0.163,7
"16660","2004-08-13",5.37,0.223,7
"16666","2004-08-19",14.2,0.392,7
"16672","2004-08-25",3.23,0.297,7
"16678","2004-08-31",7.66,1.21,7
"16684","2004-09-06",3.35,0.219,7
"16690","2004-09-12",6.17,0.121,7
"16696","2004-09-18",4.42,0.247,7
"16702","2004-09-24",9.05,0.331,7
"16708","2004-09-30",7.24,0.479,7
"16726","2004-10-18",2.94,0.303,7
"16732","2004-10-24",3.75,0.293,7
"16738","2004-10-30",9.05,0.577,7
"16744","2004-11-05",2.57,0.295,7
"16750","2004-11-11",2.78,0.41,7
"16756","2004-11-17",2.12,0.484,7
"16762","2004-11-23",2.38,0.459,7
"16768","2004-11-29",1.51,0.615,7
"16774","2004-12-05",1.92,1.03,7
"16780","2004-12-11",2.15,0.576,7
"16786","2004-12-17",1.47,1.36,7
"16792","2004-12-23",2.48,0.57,7
"16798","2004-12-29",3.02,1.11,7
"16804","2005-01-04",2.48,0.753,7
"16810","2005-01-10",3.78,0.896,7
"16816","2005-01-16",2.43,1.17,7
"16822","2005-01-22",4.91,1.39,7
"16828","2005-01-28",2.62,0.861,7
"16834","2005-02-03",2.25,0.384,7
"16840","2005-02-09",1.29,0.466,7
"16846","2005-02-15",2.87,0.438,7
"16852","2005-02-21",6.94,0.536,7
